employee_id,skill_id,proficiency
516031767019ced60893a14e4b2ec707,S041,4
516031767019ced60893a14e4b2ec707,S027,3
516031767019ced60893a14e4b2ec707,S025,3
516031767019ced60893a14e4b2ec707,S006,3
516031767019ced60893a14e4b2ec707,S024,4
516031767019ced60893a14e4b2ec707,S030,2
f8e37ae0e1cd8d63c7e4e62902b3b18d,S026,3
f8e37ae0e1cd8d63c7e4e62902b3b18d,S022,1
f8e37ae0e1cd8d63c7e4e62902b3b18d,S006,2
f8e37ae0e1cd8d63c7e4e62902b3b18d,S042,2
f8e37ae0e1cd8d63c7e4e62902b3b18d,S035,1
f8e37ae0e1cd8d63c7e4e62902b3b18d,S003,1
cac4dd0ba927f28d4ead383dde4d9e1b,S042,1
cac4dd0ba927f28d4ead383dde4d9e1b,S035,2
cac4dd0ba927f28d4ead383dde4d9e1b,S033,3
cac4dd0ba927f28d4ead383dde4d9e1b,S029,1
cac4dd0ba927f28d4ead383dde4d9e1b,S019,1
cac4dd0ba927f28d4ead383dde4d9e1b,S002,1
3de42f731c39e7fa724f36731160767e,S033,4
3de42f731c39e7fa724f36731160767e,S043,5
3de42f731c39e7fa724f36731160767e,S010,3
3de42f731c39e7fa724f36731160767e,S026,3
3de42f731c39e7fa724f36731160767e,S003,3
3de42f731c39e7fa724f36731160767e,S040,3
3de42f731c39e7fa724f36731160767e,S015,3
3de42f731c39e7fa724f36731160767e,S025,5
3de42f731c39e7fa724f36731160767e,S004,3
3de42f731c39e7fa724f36731160767e,S044,5
3de42f731c39e7fa724f36731160767e,S035,4
1bd4025ab8f22375f788d09367b6ba11,S011,3
1bd4025ab8f22375f788d09367b6ba11,S015,2
1bd4025ab8f22375f788d09367b6ba11,S001,4
1bd4025ab8f22375f788d09367b6ba11,S039,4
1bd4025ab8f22375f788d09367b6ba11,S031,2
1bd4025ab8f22375f788d09367b6ba11,S004,4
1bd4025ab8f22375f788d09367b6ba11,S023,2
1bd4025ab8f22375f788d09367b6ba11,S006,3
1bd4025ab8f22375f788d09367b6ba11,S024,3
1bd4025ab8f22375f788d09367b6ba11,S027,3
822bd3f1bc1c99aa1feb97ac6a36cbe0,S023,3
822bd3f1bc1c99aa1feb97ac6a36cbe0,S022,3
822bd3f1bc1c99aa1feb97ac6a36cbe0,S005,3
822bd3f1bc1c99aa1feb97ac6a36cbe0,S040,3
822bd3f1bc1c99aa1feb97ac6a36cbe0,S031,4
822bd3f1bc1c99aa1feb97ac6a36cbe0,S010,2
822bd3f1bc1c99aa1feb97ac6a36cbe0,S028,2
07687185aca4fb861e62d24823585413,S031,5
07687185aca4fb861e62d24823585413,S025,5
07687185aca4fb861e62d24823585413,S045,5
07687185aca4fb861e62d24823585413,S009,5
07687185aca4fb861e62d24823585413,S029,4
07687185aca4fb861e62d24823585413,S003,3
07687185aca4fb861e62d24823585413,S011,4
07687185aca4fb861e62d24823585413,S017,4
07687185aca4fb861e62d24823585413,S014,3
07687185aca4fb861e62d24823585413,S024,4
07687185aca4fb861e62d24823585413,S035,4
07687185aca4fb861e62d24823585413,S027,5
5849256f168018a5e2eecf822547ec68,S015,2
5849256f168018a5e2eecf822547ec68,S026,4
5849256f168018a5e2eecf822547ec68,S032,4
5849256f168018a5e2eecf822547ec68,S045,4
5849256f168018a5e2eecf822547ec68,S029,5
5849256f168018a5e2eecf822547ec68,S043,5
5849256f168018a5e2eecf822547ec68,S036,4
5849256f168018a5e2eecf822547ec68,S006,4
5849256f168018a5e2eecf822547ec68,S024,4
5849256f168018a5e2eecf822547ec68,S040,5
5849256f168018a5e2eecf822547ec68,S039,5
5849256f168018a5e2eecf822547ec68,S041,5
5849256f168018a5e2eecf822547ec68,S002,3
9d8b48753459bdc9d12a4b24f1809ad7,S033,2
9d8b48753459bdc9d12a4b24f1809ad7,S011,2
9d8b48753459bdc9d12a4b24f1809ad7,S014,1
9d8b48753459bdc9d12a4b24f1809ad7,S015,3
9d8b48753459bdc9d12a4b24f1809ad7,S044,3
9d8b48753459bdc9d12a4b24f1809ad7,S036,2
9d8b48753459bdc9d12a4b24f1809ad7,S040,2
9d8b48753459bdc9d12a4b24f1809ad7,S024,3
9d8b48753459bdc9d12a4b24f1809ad7,S038,1
e2a27d26c3a239a6ce91cb531c2c2a8b,S036,2
e2a27d26c3a239a6ce91cb531c2c2a8b,S021,2
e2a27d26c3a239a6ce91cb531c2c2a8b,S043,3
e2a27d26c3a239a6ce91cb531c2c2a8b,S004,2
e2a27d26c3a239a6ce91cb531c2c2a8b,S038,3
e2a27d26c3a239a6ce91cb531c2c2a8b,S010,1
e2a27d26c3a239a6ce91cb531c2c2a8b,S035,1
c682b30da4fb90964f4db257243f9ea3,S022,2
c682b30da4fb90964f4db257243f9ea3,S035,3
c682b30da4fb90964f4db257243f9ea3,S009,3
c682b30da4fb90964f4db257243f9ea3,S032,2
c682b30da4fb90964f4db257243f9ea3,S033,3
c682b30da4fb90964f4db257243f9ea3,S038,1
c682b30da4fb90964f4db257243f9ea3,S020,2
c682b30da4fb90964f4db257243f9ea3,S041,3
c682b30da4fb90964f4db257243f9ea3,S014,3
c682b30da4fb90964f4db257243f9ea3,S030,3
c682b30da4fb90964f4db257243f9ea3,S025,1
546725b27776e59c23f3b68e707c7674,S024,5
546725b27776e59c23f3b68e707c7674,S012,5
546725b27776e59c23f3b68e707c7674,S016,5
546725b27776e59c23f3b68e707c7674,S026,4
546725b27776e59c23f3b68e707c7674,S023,5
546725b27776e59c23f3b68e707c7674,S020,4
546725b27776e59c23f3b68e707c7674,S002,5
546725b27776e59c23f3b68e707c7674,S039,5
546725b27776e59c23f3b68e707c7674,S015,4
546725b27776e59c23f3b68e707c7674,S040,4
546725b27776e59c23f3b68e707c7674,S030,5
546725b27776e59c23f3b68e707c7674,S022,4
546725b27776e59c23f3b68e707c7674,S028,3
546725b27776e59c23f3b68e707c7674,S036,5
26bfbf4307a5f8abed32b0ba436fc48b,S026,4
26bfbf4307a5f8abed32b0ba436fc48b,S007,4
26bfbf4307a5f8abed32b0ba436fc48b,S021,4
26bfbf4307a5f8abed32b0ba436fc48b,S045,4
26bfbf4307a5f8abed32b0ba436fc48b,S015,5
26bfbf4307a5f8abed32b0ba436fc48b,S001,3
26bfbf4307a5f8abed32b0ba436fc48b,S018,3
26bfbf4307a5f8abed32b0ba436fc48b,S032,4
26bfbf4307a5f8abed32b0ba436fc48b,S038,5
26bfbf4307a5f8abed32b0ba436fc48b,S017,3
26bfbf4307a5f8abed32b0ba436fc48b,S005,4
26bfbf4307a5f8abed32b0ba436fc48b,S014,5
26bfbf4307a5f8abed32b0ba436fc48b,S024,5
26bfbf4307a5f8abed32b0ba436fc48b,S041,4
a35edb34b430f32997fe7eed584a4393,S043,3
a35edb34b430f32997fe7eed584a4393,S015,2
a35edb34b430f32997fe7eed584a4393,S044,4
a35edb34b430f32997fe7eed584a4393,S018,3
a35edb34b430f32997fe7eed584a4393,S003,3
a35edb34b430f32997fe7eed584a4393,S041,3
a35edb34b430f32997fe7eed584a4393,S011,2
a35edb34b430f32997fe7eed584a4393,S019,4
a35edb34b430f32997fe7eed584a4393,S020,3
3046ecd80d3528130c0ec752ffe39741,S033,5
3046ecd80d3528130c0ec752ffe39741,S026,5
3046ecd80d3528130c0ec752ffe39741,S021,5
3046ecd80d3528130c0ec752ffe39741,S020,5
3046ecd80d3528130c0ec752ffe39741,S030,5
3046ecd80d3528130c0ec752ffe39741,S039,5
3046ecd80d3528130c0ec752ffe39741,S045,5
3046ecd80d3528130c0ec752ffe39741,S012,5
3046ecd80d3528130c0ec752ffe39741,S010,4
3046ecd80d3528130c0ec752ffe39741,S029,4
3046ecd80d3528130c0ec752ffe39741,S009,4
3046ecd80d3528130c0ec752ffe39741,S013,5
3046ecd80d3528130c0ec752ffe39741,S041,4
01519da1f5399d3b57679d4fbf453de0,S006,4
01519da1f5399d3b57679d4fbf453de0,S022,5
01519da1f5399d3b57679d4fbf453de0,S005,3
01519da1f5399d3b57679d4fbf453de0,S017,5
01519da1f5399d3b57679d4fbf453de0,S030,3
01519da1f5399d3b57679d4fbf453de0,S035,4
01519da1f5399d3b57679d4fbf453de0,S020,4
01519da1f5399d3b57679d4fbf453de0,S018,4
01519da1f5399d3b57679d4fbf453de0,S044,4
01519da1f5399d3b57679d4fbf453de0,S029,3
01519da1f5399d3b57679d4fbf453de0,S009,5
1f8e668897b3cd27efa88a7273967ffe,S008,2
1f8e668897b3cd27efa88a7273967ffe,S015,3
1f8e668897b3cd27efa88a7273967ffe,S011,3
1f8e668897b3cd27efa88a7273967ffe,S037,3
1f8e668897b3cd27efa88a7273967ffe,S018,3
1f8e668897b3cd27efa88a7273967ffe,S001,1
1f8e668897b3cd27efa88a7273967ffe,S039,2
1f8e668897b3cd27efa88a7273967ffe,S044,4
1f8e668897b3cd27efa88a7273967ffe,S019,3
1f8e668897b3cd27efa88a7273967ffe,S009,1
1f8e668897b3cd27efa88a7273967ffe,S040,2
c86b66678da82488631995b85d287f26,S014,2
c86b66678da82488631995b85d287f26,S030,2
c86b66678da82488631995b85d287f26,S028,1
c86b66678da82488631995b85d287f26,S015,1
c86b66678da82488631995b85d287f26,S012,1
c86b66678da82488631995b85d287f26,S045,2
c86b66678da82488631995b85d287f26,S032,1
f1918127628c937fac0debb928c8f05e,S029,5
f1918127628c937fac0debb928c8f05e,S023,3
f1918127628c937fac0debb928c8f05e,S008,3
f1918127628c937fac0debb928c8f05e,S027,3
f1918127628c937fac0debb928c8f05e,S020,4
f1918127628c937fac0debb928c8f05e,S009,4
f1918127628c937fac0debb928c8f05e,S025,5
f1918127628c937fac0debb928c8f05e,S041,5
f1918127628c937fac0debb928c8f05e,S028,3
f1918127628c937fac0debb928c8f05e,S035,3
f1918127628c937fac0debb928c8f05e,S034,4
f1918127628c937fac0debb928c8f05e,S019,4
f1918127628c937fac0debb928c8f05e,S004,4
f1918127628c937fac0debb928c8f05e,S033,4
0593e54d1bec6372abaa90bd62b90dd2,S022,3
0593e54d1bec6372abaa90bd62b90dd2,S009,4
0593e54d1bec6372abaa90bd62b90dd2,S043,4
0593e54d1bec6372abaa90bd62b90dd2,S028,4
0593e54d1bec6372abaa90bd62b90dd2,S034,4
0593e54d1bec6372abaa90bd62b90dd2,S006,3
0593e54d1bec6372abaa90bd62b90dd2,S039,4
0593e54d1bec6372abaa90bd62b90dd2,S024,3
0593e54d1bec6372abaa90bd62b90dd2,S013,5
0593e54d1bec6372abaa90bd62b90dd2,S014,4
0593e54d1bec6372abaa90bd62b90dd2,S007,3
b6fc75fd0057976f26c1cddecde76b6f,S029,3
b6fc75fd0057976f26c1cddecde76b6f,S022,3
b6fc75fd0057976f26c1cddecde76b6f,S041,2
b6fc75fd0057976f26c1cddecde76b6f,S037,1
b6fc75fd0057976f26c1cddecde76b6f,S028,1
b6fc75fd0057976f26c1cddecde76b6f,S003,2
1c36ad3a77e05a10db6a9d6fef4a25c4,S004,4
1c36ad3a77e05a10db6a9d6fef4a25c4,S009,4
1c36ad3a77e05a10db6a9d6fef4a25c4,S027,3
1c36ad3a77e05a10db6a9d6fef4a25c4,S037,4
1c36ad3a77e05a10db6a9d6fef4a25c4,S045,4
1c36ad3a77e05a10db6a9d6fef4a25c4,S039,5
1c36ad3a77e05a10db6a9d6fef4a25c4,S034,3
1c36ad3a77e05a10db6a9d6fef4a25c4,S026,3
1c36ad3a77e05a10db6a9d6fef4a25c4,S025,3
1c36ad3a77e05a10db6a9d6fef4a25c4,S016,5
1c36ad3a77e05a10db6a9d6fef4a25c4,S022,2
447103d6549dfcefa5a19f2debaf7248,S002,3
447103d6549dfcefa5a19f2debaf7248,S006,4
447103d6549dfcefa5a19f2debaf7248,S012,4
447103d6549dfcefa5a19f2debaf7248,S019,4
447103d6549dfcefa5a19f2debaf7248,S016,5
447103d6549dfcefa5a19f2debaf7248,S043,2
447103d6549dfcefa5a19f2debaf7248,S041,4
447103d6549dfcefa5a19f2debaf7248,S009,4
447103d6549dfcefa5a19f2debaf7248,S035,3
447103d6549dfcefa5a19f2debaf7248,S011,3
447103d6549dfcefa5a19f2debaf7248,S037,4
447103d6549dfcefa5a19f2debaf7248,S008,1
447103d6549dfcefa5a19f2debaf7248,S025,3
9e39d9cccd25313ef012541d65bf2047,S001,3
9e39d9cccd25313ef012541d65bf2047,S015,3
9e39d9cccd25313ef012541d65bf2047,S020,5
9e39d9cccd25313ef012541d65bf2047,S037,3
9e39d9cccd25313ef012541d65bf2047,S027,3
9e39d9cccd25313ef012541d65bf2047,S002,5
9e39d9cccd25313ef012541d65bf2047,S013,4
9e39d9cccd25313ef012541d65bf2047,S017,4
9e39d9cccd25313ef012541d65bf2047,S007,3
9e39d9cccd25313ef012541d65bf2047,S043,4
9e39d9cccd25313ef012541d65bf2047,S036,3
9e39d9cccd25313ef012541d65bf2047,S041,3
9e39d9cccd25313ef012541d65bf2047,S022,4
dba251b6affda3109fe20a3c500bced0,S023,3
dba251b6affda3109fe20a3c500bced0,S044,3
dba251b6affda3109fe20a3c500bced0,S041,4
dba251b6affda3109fe20a3c500bced0,S010,4
dba251b6affda3109fe20a3c500bced0,S011,5
dba251b6affda3109fe20a3c500bced0,S042,3
dba251b6affda3109fe20a3c500bced0,S030,5
dba251b6affda3109fe20a3c500bced0,S016,4
dba251b6affda3109fe20a3c500bced0,S034,3
dba251b6affda3109fe20a3c500bced0,S015,4
dba251b6affda3109fe20a3c500bced0,S026,5
dba251b6affda3109fe20a3c500bced0,S043,5
53e497c99014d99c39921f8c70b99ccb,S026,4
53e497c99014d99c39921f8c70b99ccb,S024,4
53e497c99014d99c39921f8c70b99ccb,S037,3
53e497c99014d99c39921f8c70b99ccb,S008,3
53e497c99014d99c39921f8c70b99ccb,S011,5
53e497c99014d99c39921f8c70b99ccb,S004,5
53e497c99014d99c39921f8c70b99ccb,S035,3
53e497c99014d99c39921f8c70b99ccb,S030,5
53e497c99014d99c39921f8c70b99ccb,S006,4
53e497c99014d99c39921f8c70b99ccb,S033,5
53e497c99014d99c39921f8c70b99ccb,S025,5
53e497c99014d99c39921f8c70b99ccb,S039,5
53e497c99014d99c39921f8c70b99ccb,S042,4
53e497c99014d99c39921f8c70b99ccb,S003,4
53e497c99014d99c39921f8c70b99ccb,S007,2
20bb787362cf4eba3a9383bd78ab087c,S011,4
20bb787362cf4eba3a9383bd78ab087c,S015,5
20bb787362cf4eba3a9383bd78ab087c,S042,5
20bb787362cf4eba3a9383bd78ab087c,S008,4
20bb787362cf4eba3a9383bd78ab087c,S019,4
20bb787362cf4eba3a9383bd78ab087c,S006,4
20bb787362cf4eba3a9383bd78ab087c,S001,4
20bb787362cf4eba3a9383bd78ab087c,S043,3
20bb787362cf4eba3a9383bd78ab087c,S036,4
20bb787362cf4eba3a9383bd78ab087c,S003,5
20bb787362cf4eba3a9383bd78ab087c,S025,4
20bb787362cf4eba3a9383bd78ab087c,S004,4
58bf6d6ef07b3d6ab911194d8695488b,S038,2
58bf6d6ef07b3d6ab911194d8695488b,S021,3
58bf6d6ef07b3d6ab911194d8695488b,S030,4
58bf6d6ef07b3d6ab911194d8695488b,S020,4
58bf6d6ef07b3d6ab911194d8695488b,S003,2
58bf6d6ef07b3d6ab911194d8695488b,S010,3
58bf6d6ef07b3d6ab911194d8695488b,S039,3
58bf6d6ef07b3d6ab911194d8695488b,S024,3
662b3f85fc3bb074e6deccc5893ca16e,S008,2
662b3f85fc3bb074e6deccc5893ca16e,S012,2
662b3f85fc3bb074e6deccc5893ca16e,S041,1
662b3f85fc3bb074e6deccc5893ca16e,S038,1
662b3f85fc3bb074e6deccc5893ca16e,S013,2
662b3f85fc3bb074e6deccc5893ca16e,S026,2
43c00b1f5a9bfadb7b53c10aa886a8c9,S037,4
43c00b1f5a9bfadb7b53c10aa886a8c9,S015,5
43c00b1f5a9bfadb7b53c10aa886a8c9,S041,3
43c00b1f5a9bfadb7b53c10aa886a8c9,S028,4
43c00b1f5a9bfadb7b53c10aa886a8c9,S023,5
43c00b1f5a9bfadb7b53c10aa886a8c9,S005,5
43c00b1f5a9bfadb7b53c10aa886a8c9,S018,3
43c00b1f5a9bfadb7b53c10aa886a8c9,S003,3
43c00b1f5a9bfadb7b53c10aa886a8c9,S001,4
43c00b1f5a9bfadb7b53c10aa886a8c9,S036,4
43c00b1f5a9bfadb7b53c10aa886a8c9,S027,4
43c00b1f5a9bfadb7b53c10aa886a8c9,S032,5
0fd40ac71652a1fdd52743f163ae80b1,S014,3
0fd40ac71652a1fdd52743f163ae80b1,S001,3
0fd40ac71652a1fdd52743f163ae80b1,S032,2
0fd40ac71652a1fdd52743f163ae80b1,S031,3
0fd40ac71652a1fdd52743f163ae80b1,S043,3
0fd40ac71652a1fdd52743f163ae80b1,S009,2
0fd40ac71652a1fdd52743f163ae80b1,S040,2
0fd40ac71652a1fdd52743f163ae80b1,S012,2
d8d8382248f395e9ae052027bb112e8b,S005,4
d8d8382248f395e9ae052027bb112e8b,S012,5
d8d8382248f395e9ae052027bb112e8b,S031,5
d8d8382248f395e9ae052027bb112e8b,S004,4
d8d8382248f395e9ae052027bb112e8b,S035,4
d8d8382248f395e9ae052027bb112e8b,S006,3
d8d8382248f395e9ae052027bb112e8b,S038,4
d8d8382248f395e9ae052027bb112e8b,S045,4
d8d8382248f395e9ae052027bb112e8b,S024,3
d8d8382248f395e9ae052027bb112e8b,S019,4
1d371adf2504b4c44a8ba8c7ac3acaaa,S023,1
1d371adf2504b4c44a8ba8c7ac3acaaa,S035,2
1d371adf2504b4c44a8ba8c7ac3acaaa,S042,1
1d371adf2504b4c44a8ba8c7ac3acaaa,S010,1
1d371adf2504b4c44a8ba8c7ac3acaaa,S011,1
3c39bd2e12ce1346b6637b57404e900f,S026,3
3c39bd2e12ce1346b6637b57404e900f,S041,3
3c39bd2e12ce1346b6637b57404e900f,S031,4
3c39bd2e12ce1346b6637b57404e900f,S034,4
3c39bd2e12ce1346b6637b57404e900f,S033,4
3c39bd2e12ce1346b6637b57404e900f,S035,4
3c39bd2e12ce1346b6637b57404e900f,S023,4
3c39bd2e12ce1346b6637b57404e900f,S029,4
3c39bd2e12ce1346b6637b57404e900f,S027,4
3c39bd2e12ce1346b6637b57404e900f,S014,3
f098de1c1d1a03660e926c72fb262876,S016,2
f098de1c1d1a03660e926c72fb262876,S032,1
f098de1c1d1a03660e926c72fb262876,S007,1
f098de1c1d1a03660e926c72fb262876,S010,2
f098de1c1d1a03660e926c72fb262876,S011,1
c332b699537efb7ea32cdeaf5c740b3b,S043,4
c332b699537efb7ea32cdeaf5c740b3b,S008,3
c332b699537efb7ea32cdeaf5c740b3b,S025,4
c332b699537efb7ea32cdeaf5c740b3b,S032,3
c332b699537efb7ea32cdeaf5c740b3b,S039,4
c332b699537efb7ea32cdeaf5c740b3b,S014,4
c332b699537efb7ea32cdeaf5c740b3b,S027,4
c332b699537efb7ea32cdeaf5c740b3b,S038,5
c332b699537efb7ea32cdeaf5c740b3b,S035,3
c332b699537efb7ea32cdeaf5c740b3b,S029,4
134473a4fb0bf9fdc0146e1955fda081,S004,4
134473a4fb0bf9fdc0146e1955fda081,S035,5
134473a4fb0bf9fdc0146e1955fda081,S036,4
134473a4fb0bf9fdc0146e1955fda081,S010,4
134473a4fb0bf9fdc0146e1955fda081,S033,5
134473a4fb0bf9fdc0146e1955fda081,S020,3
134473a4fb0bf9fdc0146e1955fda081,S001,5
134473a4fb0bf9fdc0146e1955fda081,S040,3
134473a4fb0bf9fdc0146e1955fda081,S021,5
134473a4fb0bf9fdc0146e1955fda081,S042,4
134473a4fb0bf9fdc0146e1955fda081,S031,4
134473a4fb0bf9fdc0146e1955fda081,S034,4
134473a4fb0bf9fdc0146e1955fda081,S037,3
134473a4fb0bf9fdc0146e1955fda081,S039,5
134473a4fb0bf9fdc0146e1955fda081,S008,4
ef3245303db44a804b26333ee0e20e0b,S011,1
ef3245303db44a804b26333ee0e20e0b,S037,4
ef3245303db44a804b26333ee0e20e0b,S033,4
ef3245303db44a804b26333ee0e20e0b,S017,4
ef3245303db44a804b26333ee0e20e0b,S018,4
ef3245303db44a804b26333ee0e20e0b,S027,3
ef3245303db44a804b26333ee0e20e0b,S012,4
ef3245303db44a804b26333ee0e20e0b,S044,5
ef3245303db44a804b26333ee0e20e0b,S013,5
ef3245303db44a804b26333ee0e20e0b,S021,5
996434e19fae53122716edd899b40788,S003,4
996434e19fae53122716edd899b40788,S029,4
996434e19fae53122716edd899b40788,S013,3
996434e19fae53122716edd899b40788,S027,5
996434e19fae53122716edd899b40788,S037,5
996434e19fae53122716edd899b40788,S004,3
996434e19fae53122716edd899b40788,S023,3
996434e19fae53122716edd899b40788,S014,5
996434e19fae53122716edd899b40788,S026,5
996434e19fae53122716edd899b40788,S016,4
996434e19fae53122716edd899b40788,S031,4
cccce8dd4c891ba47db06ecdb409ebd5,S010,3
cccce8dd4c891ba47db06ecdb409ebd5,S019,4
cccce8dd4c891ba47db06ecdb409ebd5,S038,3
cccce8dd4c891ba47db06ecdb409ebd5,S042,3
cccce8dd4c891ba47db06ecdb409ebd5,S017,3
cccce8dd4c891ba47db06ecdb409ebd5,S013,3
cccce8dd4c891ba47db06ecdb409ebd5,S012,3
cccce8dd4c891ba47db06ecdb409ebd5,S001,4
cccce8dd4c891ba47db06ecdb409ebd5,S035,3
cccce8dd4c891ba47db06ecdb409ebd5,S003,4
2535fc9b02f75a43ef3eca73addb489a,S036,3
2535fc9b02f75a43ef3eca73addb489a,S009,3
2535fc9b02f75a43ef3eca73addb489a,S030,4
2535fc9b02f75a43ef3eca73addb489a,S031,3
2535fc9b02f75a43ef3eca73addb489a,S040,4
2535fc9b02f75a43ef3eca73addb489a,S024,4
2535fc9b02f75a43ef3eca73addb489a,S006,1
2535fc9b02f75a43ef3eca73addb489a,S021,2
2535fc9b02f75a43ef3eca73addb489a,S002,4
2535fc9b02f75a43ef3eca73addb489a,S025,3
2535fc9b02f75a43ef3eca73addb489a,S016,2
2535fc9b02f75a43ef3eca73addb489a,S038,3
58e52fdf0fb25417a86ec1c2e495fd53,S023,2
58e52fdf0fb25417a86ec1c2e495fd53,S034,3
58e52fdf0fb25417a86ec1c2e495fd53,S014,3
58e52fdf0fb25417a86ec1c2e495fd53,S019,5
58e52fdf0fb25417a86ec1c2e495fd53,S010,5
58e52fdf0fb25417a86ec1c2e495fd53,S017,3
58e52fdf0fb25417a86ec1c2e495fd53,S035,4
58e52fdf0fb25417a86ec1c2e495fd53,S020,5
58e52fdf0fb25417a86ec1c2e495fd53,S007,2
58e52fdf0fb25417a86ec1c2e495fd53,S013,3
31a1eb340e425392c8fe30565da25710,S025,4
31a1eb340e425392c8fe30565da25710,S003,4
31a1eb340e425392c8fe30565da25710,S043,4
31a1eb340e425392c8fe30565da25710,S024,4
31a1eb340e425392c8fe30565da25710,S018,4
31a1eb340e425392c8fe30565da25710,S026,4
31a1eb340e425392c8fe30565da25710,S007,4
31a1eb340e425392c8fe30565da25710,S010,3
31a1eb340e425392c8fe30565da25710,S001,5
31a1eb340e425392c8fe30565da25710,S023,4
31a1eb340e425392c8fe30565da25710,S019,4
31a1eb340e425392c8fe30565da25710,S042,4
ed91a66f2963aa47e8e8c8481991b4f9,S028,5
ed91a66f2963aa47e8e8c8481991b4f9,S026,4
ed91a66f2963aa47e8e8c8481991b4f9,S024,5
ed91a66f2963aa47e8e8c8481991b4f9,S044,3
ed91a66f2963aa47e8e8c8481991b4f9,S035,3
ed91a66f2963aa47e8e8c8481991b4f9,S037,4
ed91a66f2963aa47e8e8c8481991b4f9,S006,5
ed91a66f2963aa47e8e8c8481991b4f9,S012,5
ed91a66f2963aa47e8e8c8481991b4f9,S040,5
ed91a66f2963aa47e8e8c8481991b4f9,S030,5
ed91a66f2963aa47e8e8c8481991b4f9,S017,3
ed91a66f2963aa47e8e8c8481991b4f9,S039,4
ed91a66f2963aa47e8e8c8481991b4f9,S042,5
ed91a66f2963aa47e8e8c8481991b4f9,S010,5
8ee8854678921068be921c20564f3197,S035,4
8ee8854678921068be921c20564f3197,S034,4
8ee8854678921068be921c20564f3197,S005,5
8ee8854678921068be921c20564f3197,S028,4
8ee8854678921068be921c20564f3197,S033,3
8ee8854678921068be921c20564f3197,S020,5
8ee8854678921068be921c20564f3197,S001,3
8ee8854678921068be921c20564f3197,S006,4
8ee8854678921068be921c20564f3197,S019,4
8ee8854678921068be921c20564f3197,S021,5
8ee8854678921068be921c20564f3197,S042,4
8ee8854678921068be921c20564f3197,S004,3
148a7fdeebafa5f241aca14139d5e7be,S036,1
148a7fdeebafa5f241aca14139d5e7be,S006,1
148a7fdeebafa5f241aca14139d5e7be,S009,1
148a7fdeebafa5f241aca14139d5e7be,S045,1
148a7fdeebafa5f241aca14139d5e7be,S023,3
148a7fdeebafa5f241aca14139d5e7be,S043,1
cf3cdad396c17865e5dd1b2f18377ec7,S011,3
cf3cdad396c17865e5dd1b2f18377ec7,S004,5
cf3cdad396c17865e5dd1b2f18377ec7,S015,3
cf3cdad396c17865e5dd1b2f18377ec7,S035,2
cf3cdad396c17865e5dd1b2f18377ec7,S002,3
cf3cdad396c17865e5dd1b2f18377ec7,S037,4
cf3cdad396c17865e5dd1b2f18377ec7,S018,3
cf3cdad396c17865e5dd1b2f18377ec7,S005,3
cf3cdad396c17865e5dd1b2f18377ec7,S043,4
cf3cdad396c17865e5dd1b2f18377ec7,S041,3
60e27716d0872ed066ed34d63c1bf08c,S023,3
60e27716d0872ed066ed34d63c1bf08c,S035,2
60e27716d0872ed066ed34d63c1bf08c,S027,2
60e27716d0872ed066ed34d63c1bf08c,S032,3
60e27716d0872ed066ed34d63c1bf08c,S034,3
60e27716d0872ed066ed34d63c1bf08c,S042,3
60e27716d0872ed066ed34d63c1bf08c,S004,2
60e27716d0872ed066ed34d63c1bf08c,S013,4
60e27716d0872ed066ed34d63c1bf08c,S018,4
60e27716d0872ed066ed34d63c1bf08c,S039,3
0805bbd2564f8e483e81d4303e48e936,S027,1
0805bbd2564f8e483e81d4303e48e936,S011,2
0805bbd2564f8e483e81d4303e48e936,S040,1
0805bbd2564f8e483e81d4303e48e936,S024,2
0805bbd2564f8e483e81d4303e48e936,S043,2
0805bbd2564f8e483e81d4303e48e936,S041,1
78dabee4d92089c2f916acbbd22a59ae,S011,1
78dabee4d92089c2f916acbbd22a59ae,S020,2
78dabee4d92089c2f916acbbd22a59ae,S009,2
78dabee4d92089c2f916acbbd22a59ae,S033,4
78dabee4d92089c2f916acbbd22a59ae,S035,1
5e7d8038ed6a314307b6186b6c2dae9e,S031,5
5e7d8038ed6a314307b6186b6c2dae9e,S035,3
5e7d8038ed6a314307b6186b6c2dae9e,S027,4
5e7d8038ed6a314307b6186b6c2dae9e,S006,4
5e7d8038ed6a314307b6186b6c2dae9e,S020,4
5e7d8038ed6a314307b6186b6c2dae9e,S009,4
5e7d8038ed6a314307b6186b6c2dae9e,S040,4
5e7d8038ed6a314307b6186b6c2dae9e,S003,5
5e7d8038ed6a314307b6186b6c2dae9e,S030,4
5e7d8038ed6a314307b6186b6c2dae9e,S001,4
e195e9124eeb78c8938caee498972fca,S016,2
e195e9124eeb78c8938caee498972fca,S012,1
e195e9124eeb78c8938caee498972fca,S008,2
e195e9124eeb78c8938caee498972fca,S017,1
e195e9124eeb78c8938caee498972fca,S044,1
e195e9124eeb78c8938caee498972fca,S009,2
e195e9124eeb78c8938caee498972fca,S029,3
01f15d9b93890f49c5cfaf12540b9d2e,S016,2
01f15d9b93890f49c5cfaf12540b9d2e,S018,3
01f15d9b93890f49c5cfaf12540b9d2e,S023,3
01f15d9b93890f49c5cfaf12540b9d2e,S013,3
01f15d9b93890f49c5cfaf12540b9d2e,S028,3
01f15d9b93890f49c5cfaf12540b9d2e,S033,3
